,id,divsRank,finalRank,swimmer,swimmerage,school,event,seedTime,divsTime,finalTime,qualified,year,meanSeedTime,meanDivsTime,varSeedTime,varDivsTime,medianAge,gender,distance,stroke,points,seedSpeed,divsSpeed,numRelays,numEvents,lifetimeNumRelays,lifetimeNumEvents
3085,2469,12.0,,146,15,3,43,106.0,105.88,,False,2016,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,0,0.9433962264150944,0.9444654325651681,2,2,4,4
3086,2470,13.0,,103,14,16,43,100.4,106.49000000000001,,False,2016,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,0,0.99601593625498,0.93905531035778,2,2,6,6
3087,2471,14.0,,447,14,49,43,126.47,110.61,,False,2016,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,0,0.7907013520993121,0.9040773890245005,2,2,4,4
3088,2472,15.0,,1149,15,5,43,123.03,117.7,,False,2016,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,0,0.8128098837681866,0.8496176720475785,2,2,2,2
3089,2473,16.0,,1070,15,39,43,118.0,118.84,,False,2016,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,0,0.847457627118644,0.841467519353753,2,2,2,2
3090,2474,17.0,,129,15,49,43,114.57,119.1,,False,2016,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,0,0.8728288382648163,0.8396305625524769,0,2,1,6
3091,2475,18.0,,10,14,33,43,119.94,122.11,,False,2016,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,0,0.8337502084375521,0.8189337482597658,1,2,2,4
3092,2476,19.0,,115,15,48,43,129.87,122.59,,False,2016,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,0,0.7700007700007699,0.8157272208173586,0,2,0,4
3093,2477,20.0,,1205,15,39,43,141.0,131.27,,False,2016,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,0,0.7092198581560284,0.7617886798202178,2,2,2,2
3094,2478,21.0,,1098,15,39,43,127.0,133.03,,False,2016,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,0,0.7874015748031497,0.7517101405697962,2,2,2,2
3095,2479,22.0,,993,15,34,43,152.0,136.8,,False,2016,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,0,0.6578947368421053,0.7309941520467835,0,2,0,2
3096,2480,,,1009,14,39,43,155.0,,,False,2016,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,0,0.6451612903225806,,0,2,0,2
3097,2481,,,974,15,30,43,105.0,,,False,2016,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,0,0.9523809523809523,,1,2,1,2
3098,3642,1.0,1.0,1508,15,3,43,68.06,68.46000000000001,67.47,True,2018,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,20,1.4692918013517484,1.4607069821793746,2,2,2,2
3099,3643,2.0,2.0,1510,15,17,43,85.25,82.87,82.12,True,2018,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,18,1.1730205278592376,1.2067093037287318,2,2,2,2
3100,3644,3.0,3.0,1381,15,39,43,88.83,89.19,89.22,True,2018,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,16,1.1257458065968704,1.121201928467317,2,2,2,2
3101,3645,4.0,4.0,1234,15,34,43,92.5,94.24000000000001,95.0,True,2018,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,14,1.0810810810810811,1.061120543293718,0,2,0,2
3102,3646,5.0,5.0,1418,15,3,43,103.44,98.96000000000001,96.67,True,2018,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,12,0.9667440061871616,1.0105092966855294,2,2,2,2
3103,3647,6.0,,1237,15,3,43,100.84,100.97,,True,2018,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,0,0.9916699722332407,0.9903931860948797,2,2,2,2
3104,3648,7.0,8.0,1217,15,17,43,104.22999999999999,107.59,112.56,True,2018,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,9,0.9594166746618057,0.9294544102611767,2,2,2,2
3105,3649,8.0,7.0,1245,15,46,43,110.86,107.84,106.35,True,2018,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,10,0.9020386072523904,0.9272997032640949,1,2,1,2
3106,3650,9.0,6.0,1247,15,46,43,112.66,110.68,106.13,False,2018,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,11,0.8876264867743654,0.9035056017347307,1,2,1,2
3107,3651,10.0,,1218,15,33,43,114.97,111.87,,False,2018,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,0,0.8697921196833956,0.8938946992044337,2,2,2,2
3108,3652,11.0,,1220,15,33,43,117.93,116.81,,False,2018,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,0,0.8479606546256253,0.8560910880917729,2,2,2,2
3109,3653,12.0,,1390,15,39,43,138.22,117.78,,False,2018,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,0,0.7234843003906816,0.8490405841399219,1,2,1,2
3110,3654,13.0,,1391,15,10,43,132.31,126.99,,False,2018,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,0,0.7558007709167863,0.7874635798094338,2,2,2,2
3111,3655,14.0,,1452,15,33,43,145.66,128.97,,False,2018,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,0,0.6865302759851709,0.7753741180119408,2,2,2,2
3112,3656,15.0,,1266,15,33,43,142.31,134.93,,False,2018,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,0,0.7026913077085236,0.7411250277921885,1,2,1,2
3113,3657,16.0,,1263,15,5,43,144.61,135.24,,False,2018,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,0,0.6915151096051448,0.7394262052647146,2,2,2,2
3114,3658,17.0,,1260,15,33,43,133.43,137.2,,False,2018,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,0,0.7494566439331485,0.728862973760933,2,2,2,2
3115,3659,18.0,,1394,15,10,43,157.93,146.67000000000002,,False,2018,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,0,0.6331919204710947,0.681802686302584,2,2,2,2
3116,3660,19.0,,1272,15,10,43,144.54,147.99,,False,2018,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,0,0.6918500069185001,0.6757213325224677,2,2,2,2
3117,3661,20.0,,1392,15,33,43,157.06,157.36,,False,2018,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,0,0.6366993505666624,0.6354855109303508,2,2,2,2
3118,3662,,,1455,15,55,43,133.97,,,False,2018,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,0,0.7464357692020601,,0,2,0,2
3119,3663,,,1453,15,5,43,126.72,,,False,2018,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,0,0.7891414141414141,,2,2,2,2
3120,3664,,,1458,15,10,43,147.13,,,False,2018,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,0,0.679671039217019,,1,2,1,2
3121,3665,,,1528,15,59,43,85.56,,,False,2018,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,0,1.168770453482936,,0,2,0,2
3122,3666,,,1459,15,5,43,133.69,,,False,2018,114.2840579710145,109.49689655172415,601.5235038789427,460.2550568663035,15.0,Girls,100,Backstroke,0,0.7479991024010771,,0,2,0,2
3123,1024,1.0,1.0,97,16,3,44,69.0,75.02,73.9,True,2017,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,20,1.4492753623188406,1.3329778725673154,2,2,6,6
3124,1025,2.0,3.0,668,16,55,44,73.28999999999999,76.78,78.09,True,2017,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,16,1.364442625187611,1.3024225058609014,0,2,1,4
3125,1026,3.0,1.0,669,16,34,44,76.27,77.83,73.9,True,2017,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,20,1.311131506490101,1.2848515996402416,0,2,2,6
3126,1027,4.0,5.0,439,16,33,44,86.22,82.68,85.72,True,2017,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,12,1.1598237067965669,1.209482341557813,2,2,2,2
3127,1028,5.0,4.0,375,16,3,44,91.8,85.19,82.74,True,2017,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,14,1.0893246187363834,1.1738466956215519,2,2,4,4
3128,1029,6.0,6.0,102,16,45,44,98.53,96.86,98.62,True,2017,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,11,1.0149193139145438,1.0324179227751393,1,2,1,4
3129,1030,7.0,7.0,105,16,5,44,106.16,103.89,103.75999999999999,True,2017,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,10,0.9419743782969103,0.9625565501973241,2,2,5,6
3130,1031,8.0,8.0,531,16,5,44,118.09,113.97,114.18,True,2017,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,9,0.846811753747142,0.8774238834781083,2,2,3,4
3131,1032,9.0,,383,16,5,44,134.53,138.04,,False,2017,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,0,0.7433286255853713,0.7244277021153289,2,2,6,6
3132,1033,,,107,16,46,44,106.21000000000001,,,False,2017,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,0,0.9415309292910271,,0,2,0,2
3133,1034,,,138,16,52,44,115.88,,,False,2017,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,0,0.8629616845012081,,0,2,0,2
3134,1035,,,598,16,39,44,143.03,,,False,2017,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,0,0.699154023631406,,0,2,0,4
3135,2482,1.0,1.0,140,15,16,44,72.2,70.73,71.18,True,2016,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,20,1.3850415512465373,1.4138272303124557,2,2,4,4
3136,2483,2.0,2.0,964,16,43,44,81.66,73.1,73.76,True,2016,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,18,1.224589762429586,1.3679890560875514,0,2,0,2
3137,2484,3.0,3.0,1125,16,3,44,79.95,81.56,79.25,True,2016,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,16,1.2507817385866167,1.2260912211868562,2,2,2,2
3138,2485,4.0,5.0,1102,16,3,44,88.47,85.9,84.39,True,2016,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,12,1.1303266644060133,1.1641443538998835,1,2,1,2
3139,2486,5.0,4.0,379,14,42,44,84.68,87.68,83.01,True,2016,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,14,1.1809163911195086,1.1405109489051093,2,2,4,4
3140,2487,6.0,6.0,607,16,3,44,98.78999999999999,90.28,87.57,True,2016,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,11,1.0122482032594393,1.1076650420912715,1,2,3,4
3141,2488,7.0,7.0,1012,16,52,44,97.6,99.55,97.21000000000001,True,2016,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,10,1.0245901639344264,1.0045203415369162,1,2,1,2
3142,2489,8.0,,144,16,49,44,108.21000000000001,104.69,,True,2016,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,0,0.9241290084095739,0.9552010698251983,0,2,2,4
3143,2490,9.0,8.0,147,16,52,44,102.78,105.28999999999999,100.22999999999999,False,2016,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,9,0.9729519361743529,0.9497578117580018,1,2,1,3
3144,2491,10.0,,1014,16,5,44,113.95,105.43,,False,2016,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,0,0.8775778850372971,0.9484966328369534,2,2,2,2
3145,2492,11.0,,1188,16,43,44,113.59,109.57,,False,2016,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,0,0.8803591865481116,0.9126585744273068,0,2,0,2
3146,2493,12.0,,1206,16,5,44,115.18,111.97,,False,2016,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,0,0.8682062858135092,0.8930963650977941,2,2,2,2
3147,2494,13.0,,1019,16,34,44,118.0,112.17,,False,2016,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,0,0.847457627118644,0.891503967192654,2,2,2,2
3148,2495,14.0,,1018,16,33,44,115.15,112.19,,False,2016,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,0,0.8684324793747286,0.8913450396648542,2,2,2,2
3149,2496,15.0,,1129,16,17,44,122.88,125.54,,False,2016,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,0,0.8138020833333334,0.7965588657001752,2,2,2,2
3150,2497,16.0,,161,16,39,44,154.0,129.8,,False,2016,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,0,0.6493506493506493,0.7704160246533127,2,2,4,4
3151,2498,17.0,,517,16,39,44,124.0,130.54,,False,2016,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,0,0.8064516129032258,0.7660487206986365,2,2,4,4
3152,2499,18.0,,1190,16,3,44,134.35,130.91,,False,2016,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,0,0.744324525493115,0.7638835841417768,0,2,0,2
3153,2500,19.0,,458,16,39,44,127.0,138.19,,False,2016,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,0,0.7874015748031497,0.7236413633403286,2,2,4,4
3154,2501,20.0,,1192,16,39,44,145.0,142.78,,False,2016,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,0,0.6896551724137931,0.7003782042302843,0,2,0,2
3155,2502,21.0,,311,16,39,44,137.0,147.89,,False,2016,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,0,0.7299270072992701,0.676178240584218,1,2,3,4
3156,3667,1.0,1.0,38,16,3,44,65.0,71.85,69.37,True,2018,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,20,1.5384615384615385,1.3917884481558804,2,2,4,4
3157,3668,2.0,2.0,552,16,42,44,75.78,74.1,72.17,True,2018,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,18,1.3196093956188968,1.349527665317139,2,2,4,4
3158,3669,3.0,3.0,39,16,48,44,82.31,75.8,72.76,True,2018,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,16,1.2149192078726765,1.3192612137203166,2,2,3,4
3159,3670,4.0,5.0,1514,16,39,44,79.63,76.11,76.21000000000001,True,2018,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,12,1.255808112520407,1.3138877939823939,2,2,2,2
3160,3671,5.0,4.0,666,16,49,44,77.96000000000001,77.83,75.13,True,2018,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,14,1.2827090815802975,1.2848515996402416,2,2,4,4
3161,3672,6.0,6.0,553,16,45,44,90.63,90.38,88.98,True,2018,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,11,1.1033873993158998,1.1064394777605666,1,2,1,4
3162,3673,7.0,7.0,44,16,33,44,98.68,93.64,92.08,True,2018,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,10,1.0133765707336846,1.0679196924391285,2,2,4,4
3163,3674,8.0,8.0,50,16,3,44,106.13,96.77000000000001,92.97,True,2018,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,9,0.9422406482615661,1.0333781130515654,2,2,4,4
3164,3675,9.0,,54,16,49,44,107.46000000000001,106.4,,False,2018,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,0,0.9305788200260562,0.9398496240601504,2,2,3,4
3165,3676,10.0,,60,16,34,44,113.52000000000001,111.57,,False,2018,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,0,0.8809020436927413,0.8962982880702698,0,2,0,4
3166,3677,11.0,,75,16,26,44,126.16,122.77,,False,2018,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,0,0.7926442612555485,0.8145312372729494,1,2,2,4
3167,3678,12.0,,1293,16,55,44,131.97,125.88,,False,2018,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,0,0.7577479730241722,0.7944073721004131,0,2,0,2
3168,3679,13.0,,64,16,36,44,128.62,131.28,,False,2018,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,0,0.7774840615767377,0.7617306520414382,1,2,2,4
3169,3680,14.0,,77,16,10,44,136.0,132.34,,False,2018,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,0,0.7352941176470589,0.755629439322956,1,2,1,4
3170,3681,15.0,,79,16,39,44,148.22,137.0,,False,2018,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,0,0.6746727836999056,0.7299270072992701,1,2,3,4
3171,3682,,,91,16,33,44,114.74000000000001,,,False,2018,106.86244897959186,103.77200000000002,543.473368877551,527.2511663636363,16.0,Girls,100,Backstroke,0,0.8715356458079134,,0,2,0,4
3172,1036,1.0,1.0,139,17,3,45,87.97,79.27,75.97,True,2017,102.22457142857144,98.12633333333335,284.18329613445377,140.2997136781609,17.0,Girls,100,Backstroke,20,1.1367511651699442,1.2615112905260504,1,2,3,4
3173,1037,2.0,2.0,141,17,3,45,70.48,82.71000000000001,77.74,True,2017,102.22457142857144,98.12633333333335,284.18329613445377,140.2997136781609,17.0,Girls,100,Backstroke,18,1.4188422247446084,1.2090436464756376,1,2,3,4
3174,1038,3.0,3.0,309,17,5,45,101.16,88.7,84.92,True,2017,102.22457142857144,98.12633333333335,284.18329613445377,140.2997136781609,17.0,Girls,100,Backstroke,16,0.988533017002768,1.1273957158962795,2,2,3,4
3175,1039,4.0,4.0,607,17,3,45,101.31,90.93,90.64,True,2017,102.22457142857144,98.12633333333335,284.18329613445377,140.2997136781609,17.0,Girls,100,Backstroke,14,0.9870693909781857,1.0997470581766193,2,2,3,4
3176,1040,5.0,5.0,144,17,49,45,92.35,93.27000000000001,95.57,True,2017,102.22457142857144,98.12633333333335,284.18329613445377,140.2997136781609,17.0,Girls,100,Backstroke,12,1.0828370330265296,1.0721561059290232,2,2,2,4
3177,1041,6.0,5.0,456,17,5,45,102.81,96.41,95.57,True,2017,102.22457142857144,98.12633333333335,284.18329613445377,140.2997136781609,17.0,Girls,100,Backstroke,12,0.9726680284019064,1.0372368011617052,2,2,4,4
3178,1042,7.0,7.0,610,17,36,45,123.0,111.92,107.15,True,2017,102.22457142857144,98.12633333333335,284.18329613445377,140.2997136781609,17.0,Girls,100,Backstroke,10,0.8130081300813008,0.8934953538241601,1,2,1,2
3179,1043,8.0,8.0,159,17,33,45,142.22,120.76,119.09,True,2017,102.22457142857144,98.12633333333335,284.18329613445377,140.2997136781609,17.0,Girls,100,Backstroke,9,0.703135986499789,0.8280887711162637,1,2,1,2
3180,1044,,,670,17,34,45,90.66,,,False,2017,102.22457142857144,98.12633333333335,284.18329613445377,140.2997136781609,17.0,Girls,100,Backstroke,0,1.1030222810500772,,0,2,0,2
3181,1045,,,671,17,49,45,118.6,,,False,2017,102.22457142857144,98.12633333333335,284.18329613445377,140.2997136781609,17.0,Girls,100,Backstroke,0,0.8431703204047218,,0,1,2,2
3182,1046,,,517,17,39,45,131.67,,,False,2017,102.22457142857144,98.12633333333335,284.18329613445377,140.2997136781609,17.0,Girls,100,Backstroke,0,0.7594744436849701,,2,2,4,4
3183,2503,1.0,1.0,1039,17,5,45,83.56,83.28999999999999,82.85,True,2016,102.22457142857144,98.12633333333335,284.18329613445377,140.2997136781609,17.0,Girls,100,Backstroke,20,1.1967448539971277,1.2006243246488175,1,2,1,2
3184,2504,2.0,2.0,1134,17,48,45,85.21000000000001,84.58,83.08,True,2016,102.22457142857144,98.12633333333335,284.18329613445377,140.2997136781609,17.0,Girls,100,Backstroke,18,1.1735711770918904,1.1823126034523528,2,2,2,2
